ID_Cuenta,Nombre,Area,Estado_Envio,Presupuesto_Solicitado
34947,Infraestructura - 509,Finanzas,Enviado,423493951
34948,Infraestructura - 767,Recursos Humanos,Pendiente,491700672
34949,Licencias - 690,Auditoría,Pendiente,25005337
34950,Pensión Obligatoria - 699,Operaciones,Pendiente,351917633
34951,Nómina - 751,Servicio al Cliente,Pendiente,416363578
34952,Fondo Voluntario - 271,Recursos Humanos,Pendiente,436090894
34953,Licencias - 771,Riesgos,Enviado,351296846
34954,Infraestructura - 430,Riesgos,En Revisión,490196631
34955,Inversión - 317,Riesgos,Enviado,390774244
34956,Pensión Obligatoria - 504,Comercial,En Revisión,10632182
34957,Inversión - 960,Marketing,En Revisión,498475813
34958,Infraestructura - 711,Legal,Pendiente,487622924
34959,Fondo Voluntario - 318,Finanzas,Rechazado,221660046
34960,Cesantías - 116,Operaciones,En Revisión,121022541
34961,Pensión Obligatoria - 832,Recursos Humanos,Enviado,260127982
34962,Inversión - 122,Tecnología,Enviado,321554248
34963,Pensión Obligatoria - 148,Recursos Humanos,Rechazado,470787673
34964,Cesantías - 903,Legal,Rechazado,338895303
34965,Cesantías - 200,Finanzas,Rechazado,403309529
34966,Cesantías - 842,Recursos Humanos,Enviado,288187219
34967,Cesantías - 226,Riesgos,Pendiente,96321316
34968,Inversión - 290,Tecnología,En Revisión,6093787
34969,Cesantías - 245,Marketing,En Revisión,387521192
34970,Inversión - 702,Marketing,Rechazado,55685864
34971,Licencias - 136,Auditoría,Pendiente,230621519
34972,Infraestructura - 718,Marketing,Pendiente,430667579
34973,Infraestructura - 239,Comercial,En Revisión,15259895
34974,Nómina - 472,Finanzas,Pendiente,117014769
34975,Licencias - 829,Recursos Humanos,Pendiente,113080250
34976,Infraestructura - 156,Servicio al Cliente,En Revisión,387968946
34977,Infraestructura - 406,Finanzas,En Revisión,208273138
34978,Fondo Voluntario - 243,Tecnología,Enviado,402801187
34979,Pensión Obligatoria - 973,Operaciones,Pendiente,429158031
34980,Fondo Voluntario - 628,Recursos Humanos,Enviado,238929468
34981,Licencias - 136,Tecnología,En Revisión,326168871
34982,Infraestructura - 897,Finanzas,Pendiente,62278092
34983,Fondo Voluntario - 653,Marketing,Rechazado,36521409
34984,Licencias - 655,Recursos Humanos,Pendiente,487130350
34985,Nómina - 402,Comercial,Enviado,316484090
34986,Infraestructura - 287,Servicio al Cliente,Enviado,207559717
34987,Infraestructura - 800,Recursos Humanos,En Revisión,492433254
34988,Pensión Obligatoria - 626,Auditoría,Enviado,175038073
34989,Nómina - 448,Operaciones,Pendiente,8444420
34990,Nómina - 867,Comercial,Rechazado,409211670
34991,Inversión - 565,Tecnología,Rechazado,475618466
34992,Nómina - 439,Tecnología,Enviado,466310423
34993,Cesantías - 465,Operaciones,En Revisión,339240377
34994,Infraestructura - 383,Servicio al Cliente,Pendiente,215726427
34995,Inversión - 780,Comercial,Pendiente,15159034
34996,Cesantías - 467,Tecnología,En Revisión,491667050
34997,Pensión Obligatoria - 492,Comercial,Enviado,447726529
34998,Cesantías - 271,Legal,Pendiente,360796172
34999,Fondo Voluntario - 223,Operaciones,Pendiente,105147840
35000,Cesantías - 900,Riesgos,Enviado,342003393
35001,Fondo Voluntario - 347,Tecnología,Rechazado,401628431
35002,Cesantías - 904,Recursos Humanos,En Revisión,285191112
35003,Infraestructura - 323,Legal,Enviado,223500068
35004,Infraestructura - 842,Tecnología,Pendiente,436632356
35005,Licencias - 893,Tecnología,En Revisión,434521738
35006,Inversión - 650,Operaciones,Rechazado,286413410
35007,Cesantías - 265,Riesgos,Rechazado,147951304
35008,Infraestructura - 383,Legal,En Revisión,241871017
35009,Fondo Voluntario - 269,Operaciones,Pendiente,385628099
35010,Fondo Voluntario - 732,Riesgos,Enviado,82140303
35011,Fondo Voluntario - 364,Riesgos,Rechazado,469226935
35012,Cesantías - 628,Legal,Rechazado,128754314
35013,Cesantías - 192,Marketing,Pendiente,431876423
35014,Fondo Voluntario - 158,Legal,En Revisión,225734748
35015,Nómina - 657,Auditoría,Pendiente,230484277
35016,Inversión - 314,Operaciones,Pendiente,190998525
35017,Pensión Obligatoria - 748,Finanzas,En Revisión,378546227
35018,Fondo Voluntario - 146,Marketing,Enviado,200878872
35019,Nómina - 391,Auditoría,Rechazado,109055802
35020,Licencias - 893,Recursos Humanos,Enviado,312626818
35021,Pensión Obligatoria - 620,Tecnología,Rechazado,446463764
35022,Infraestructura - 920,Finanzas,Rechazado,208966110
35023,Licencias - 962,Operaciones,Pendiente,266564832
35024,Fondo Voluntario - 527,Comercial,Rechazado,241438411
35025,Licencias - 407,Marketing,Rechazado,322011619
35026,Cesantías - 878,Riesgos,Pendiente,292852861
35027,Licencias - 829,Auditoría,Rechazado,224813024
35028,Nómina - 130,Comercial,Rechazado,284350167
35029,Pensión Obligatoria - 533,Recursos Humanos,Pendiente,89569059
35030,Nómina - 865,Auditoría,Rechazado,434200122
35031,Infraestructura - 818,Comercial,Pendiente,449017017
35032,Fondo Voluntario - 590,Finanzas,Pendiente,57785561
35033,Nómina - 992,Auditoría,En Revisión,49673674
35034,Pensión Obligatoria - 642,Tecnología,Rechazado,176230006
35035,Fondo Voluntario - 847,Marketing,Pendiente,467079242
35036,Licencias - 362,Tecnología,En Revisión,391562279
35037,Infraestructura - 838,Operaciones,Rechazado,377940047
35038,Licencias - 439,Comercial,Pendiente,127075219
35039,Licencias - 292,Operaciones,Rechazado,116272214
35040,Cesantías - 567,Recursos Humanos,Rechazado,349377125
35041,Cesantías - 588,Operaciones,En Revisión,159164216
35042,Cesantías - 261,Marketing,Rechazado,12051889
35043,Nómina - 907,Recursos Humanos,En Revisión,110746055
35044,Pensión Obligatoria - 184,Operaciones,Rechazado,303116232
35045,Infraestructura - 795,Operaciones,Rechazado,103663807
35046,Inversión - 555,Servicio al Cliente,En Revisión,382958542
35047,Pensión Obligatoria - 947,Tecnología,En Revisión,237783191
35048,Fondo Voluntario - 871,Comercial,Pendiente,58173075
35049,Licencias - 932,Legal,Enviado,193641023
35050,Fondo Voluntario - 612,Comercial,Enviado,109960597
35051,Fondo Voluntario - 731,Auditoría,En Revisión,265609730
35052,Cesantías - 213,Auditoría,En Revisión,29994726
35053,Fondo Voluntario - 223,Finanzas,Enviado,49001600
35054,Licencias - 893,Tecnología,Pendiente,56062734
35055,Fondo Voluntario - 779,Recursos Humanos,Enviado,31715157
35056,Fondo Voluntario - 246,Finanzas,En Revisión,252462658
35057,Fondo Voluntario - 619,Auditoría,Rechazado,168940366
35058,Infraestructura - 988,Recursos Humanos,Pendiente,409300961
35059,Nómina - 297,Auditoría,Rechazado,165042420
35060,Pensión Obligatoria - 858,Servicio al Cliente,Pendiente,266146788
35061,Licencias - 132,Tecnología,Pendiente,130299307
35062,Licencias - 495,Recursos Humanos,Enviado,180247779
35063,Cesantías - 223,Riesgos,Pendiente,255635744
35064,Licencias - 929,Recursos Humanos,Enviado,416925101
35065,Licencias - 421,Recursos Humanos,Rechazado,233200482
35066,Infraestructura - 945,Marketing,Pendiente,458963741
35067,Licencias - 850,Servicio al Cliente,Rechazado,9246854
35068,Cesantías - 303,Operaciones,Pendiente,486463721
35069,Pensión Obligatoria - 270,Recursos Humanos,Pendiente,118791076
35070,Infraestructura - 942,Marketing,Rechazado,340649295
35071,Nómina - 194,Finanzas,Enviado,377784123
35072,Nómina - 888,Comercial,En Revisión,151363118
35073,Inversión - 945,Riesgos,Enviado,169259709
35074,Pensión Obligatoria - 612,Operaciones,Enviado,191510967
35075,Pensión Obligatoria - 172,Marketing,Pendiente,122099658
35076,Licencias - 171,Finanzas,En Revisión,227940746
35077,Inversión - 469,Recursos Humanos,Enviado,455955902
35078,Licencias - 715,Legal,Rechazado,79888167
35079,Licencias - 758,Operaciones,Rechazado,431049311
35080,Inversión - 303,Riesgos,En Revisión,266416114
35081,Pensión Obligatoria - 700,Marketing,Pendiente,134091157
35082,Pensión Obligatoria - 233,Comercial,En Revisión,364437846
35083,Cesantías - 767,Operaciones,Pendiente,18652665
35084,Licencias - 316,Auditoría,Pendiente,266201897
35085,Nómina - 525,Auditoría,Rechazado,398235866
35086,Fondo Voluntario - 262,Operaciones,Pendiente,479066195
35087,Nómina - 794,Comercial,En Revisión,442834557
35088,Pensión Obligatoria - 984,Riesgos,Enviado,240409654
35089,Nómina - 505,Auditoría,En Revisión,488130998
35090,Inversión - 139,Comercial,Rechazado,54073422
35091,Inversión - 253,Recursos Humanos,Pendiente,415250953
35092,Inversión - 409,Recursos Humanos,Enviado,238153070
35093,Infraestructura - 962,Recursos Humanos,Rechazado,297110179
35094,Cesantías - 214,Operaciones,Enviado,173266291
35095,Infraestructura - 625,Operaciones,Enviado,148907341
35096,Pensión Obligatoria - 907,Servicio al Cliente,Rechazado,18537995
35097,Inversión - 181,Riesgos,Rechazado,315951575
35098,Nómina - 798,Recursos Humanos,Rechazado,60710762
35099,Pensión Obligatoria - 859,Finanzas,Pendiente,105059230
35100,Fondo Voluntario - 600,Legal,Rechazado,357559995
35101,Fondo Voluntario - 586,Servicio al Cliente,En Revisión,275158160
35102,Inversión - 855,Auditoría,Enviado,38850922
35103,Inversión - 557,Marketing,En Revisión,263388133
35104,Inversión - 166,Operaciones,Enviado,353205145
35105,Cesantías - 352,Finanzas,Pendiente,495319496
35106,Cesantías - 937,Servicio al Cliente,Rechazado,76462272
35107,Infraestructura - 727,Marketing,Pendiente,240043801
35108,Nómina - 817,Legal,En Revisión,168129794
35109,Cesantías - 278,Riesgos,En Revisión,228739243
35110,Nómina - 382,Tecnología,En Revisión,456625900
35111,Fondo Voluntario - 935,Auditoría,Enviado,68566039
35112,Licencias - 479,Servicio al Cliente,Rechazado,168353924
35113,Cesantías - 943,Servicio al Cliente,En Revisión,62181637
35114,Fondo Voluntario - 590,Legal,Enviado,431743903
35115,Fondo Voluntario - 908,Legal,Rechazado,283051527
35116,Nómina - 547,Riesgos,En Revisión,284131465
35117,Infraestructura - 899,Tecnología,Enviado,121865411
35118,Licencias - 562,Comercial,Pendiente,257249386
35119,Infraestructura - 996,Recursos Humanos,En Revisión,377140677
35120,Fondo Voluntario - 253,Comercial,En Revisión,158692772
35121,Nómina - 479,Legal,Pendiente,346440934
35122,Fondo Voluntario - 339,Tecnología,Enviado,460036001
35123,Inversión - 661,Servicio al Cliente,Enviado,149694946
35124,Pensión Obligatoria - 794,Tecnología,Rechazado,268342700
35125,Infraestructura - 429,Servicio al Cliente,En Revisión,32934328
35126,Licencias - 886,Auditoría,Pendiente,323564988
35127,Inversión - 105,Auditoría,Pendiente,175180456
35128,Inversión - 616,Tecnología,Rechazado,80643380
35129,Inversión - 107,Legal,Enviado,195317709
35130,Pensión Obligatoria - 677,Marketing,Pendiente,392803743
35131,Fondo Voluntario - 360,Operaciones,En Revisión,332758158
35132,Infraestructura - 804,Tecnología,Pendiente,331462419
35133,Pensión Obligatoria - 741,Marketing,Enviado,188357845
35134,Infraestructura - 915,Tecnología,Pendiente,195974651
35135,Licencias - 373,Legal,En Revisión,105199528
35136,Nómina - 853,Operaciones,Enviado,39021454
35137,Cesantías - 972,Operaciones,Rechazado,145792262
35138,Nómina - 334,Recursos Humanos,Pendiente,321608414
35139,Pensión Obligatoria - 866,Operaciones,En Revisión,82288271
35140,Pensión Obligatoria - 204,Riesgos,Enviado,280125026
35141,Pensión Obligatoria - 651,Tecnología,En Revisión,395783456
35142,Cesantías - 955,Servicio al Cliente,Enviado,84104397
35143,Infraestructura - 172,Recursos Humanos,Pendiente,458736250
35144,Nómina - 367,Recursos Humanos,Enviado,71392375
35145,Pensión Obligatoria - 286,Legal,Pendiente,184221029
35146,Nómina - 148,Servicio al Cliente,En Revisión,40080594
35147,Infraestructura - 512,Servicio al Cliente,En Revisión,81779874
35148,Infraestructura - 811,Auditoría,Pendiente,347319889
35149,Infraestructura - 894,Comercial,En Revisión,87030205
35150,Infraestructura - 213,Tecnología,Pendiente,149086638
35151,Pensión Obligatoria - 516,Tecnología,Enviado,299640610
35152,Pensión Obligatoria - 803,Marketing,En Revisión,277126703
35153,Cesantías - 950,Finanzas,Rechazado,152388976
35154,Pensión Obligatoria - 345,Riesgos,Pendiente,396280865
35155,Infraestructura - 935,Riesgos,Enviado,292444878
35156,Pensión Obligatoria - 867,Legal,En Revisión,331756873
35157,Nómina - 649,Auditoría,En Revisión,336476055
35158,Infraestructura - 183,Legal,Enviado,293275928
35159,Licencias - 281,Comercial,Enviado,431857827
35160,Nómina - 974,Finanzas,Enviado,12841263
35161,Infraestructura - 660,Legal,En Revisión,31126763
35162,Fondo Voluntario - 835,Recursos Humanos,En Revisión,190940339
35163,Licencias - 247,Recursos Humanos,Pendiente,270489845
35164,Inversión - 747,Legal,Enviado,268150883
35165,Fondo Voluntario - 868,Marketing,Enviado,160551616
35166,Licencias - 246,Riesgos,Pendiente,389394476
35167,Fondo Voluntario - 521,Finanzas,Rechazado,114573945
35168,Inversión - 244,Servicio al Cliente,En Revisión,359029432
35169,Pensión Obligatoria - 192,Servicio al Cliente,Enviado,366739076
35170,Cesantías - 470,Legal,En Revisión,192396982
35171,Cesantías - 598,Recursos Humanos,Rechazado,236838845
35172,Licencias - 488,Recursos Humanos,Enviado,263757944
35173,Licencias - 207,Tecnología,Enviado,196633523
35174,Infraestructura - 854,Recursos Humanos,Rechazado,189595150
35175,Cesantías - 967,Operaciones,En Revisión,218302984
35176,Nómina - 906,Operaciones,En Revisión,195155365
35177,Licencias - 398,Marketing,Rechazado,205872085
35178,Fondo Voluntario - 694,Comercial,Enviado,259245889
35179,Infraestructura - 141,Servicio al Cliente,Enviado,445252648
35180,Nómina - 502,Recursos Humanos,Pendiente,214556636
35181,Nómina - 241,Servicio al Cliente,En Revisión,419778513
35182,Inversión - 340,Recursos Humanos,Rechazado,262990688
35183,Licencias - 881,Auditoría,En Revisión,401180477
35184,Cesantías - 407,Auditoría,Pendiente,305943775
35185,Pensión Obligatoria - 935,Servicio al Cliente,Rechazado,203578423
35186,Cesantías - 587,Comercial,Enviado,35559310
35187,Fondo Voluntario - 475,Operaciones,Enviado,159323239
35188,Pensión Obligatoria - 235,Servicio al Cliente,En Revisión,21640081
35189,Fondo Voluntario - 153,Servicio al Cliente,Enviado,331674384
35190,Inversión - 631,Finanzas,Rechazado,448033191
35191,Pensión Obligatoria - 967,Riesgos,Rechazado,377607324
35192,Pensión Obligatoria - 999,Finanzas,Pendiente,319691264
35193,Fondo Voluntario - 178,Comercial,Enviado,475647273
35194,Licencias - 122,Legal,Enviado,305519278
35195,Cesantías - 570,Tecnología,En Revisión,270043551
35196,Licencias - 711,Finanzas,Enviado,445163736
35197,Fondo Voluntario - 607,Finanzas,En Revisión,453560120
35198,Fondo Voluntario - 542,Recursos Humanos,En Revisión,390534224
35199,Infraestructura - 541,Comercial,Pendiente,81300097
35200,Fondo Voluntario - 177,Servicio al Cliente,Pendiente,233930386
35201,Licencias - 877,Tecnología,Enviado,197729511
35202,Nómina - 134,Finanzas,En Revisión,178444151
35203,Infraestructura - 477,Recursos Humanos,Rechazado,239364123
35204,Infraestructura - 468,Riesgos,Pendiente,94340156
35205,Cesantías - 495,Servicio al Cliente,Rechazado,211915884
35206,Inversión - 205,Finanzas,Enviado,184746299
35207,Pensión Obligatoria - 659,Auditoría,Pendiente,431054506
35208,Cesantías - 462,Legal,Pendiente,175915206
35209,Inversión - 404,Riesgos,Rechazado,200684112
35210,Licencias - 960,Recursos Humanos,Pendiente,331150778
35211,Licencias - 550,Auditoría,Enviado,124066391
35212,Licencias - 982,Tecnología,Rechazado,141389040
35213,Inversión - 732,Servicio al Cliente,Pendiente,62219266
35214,Fondo Voluntario - 830,Legal,Enviado,168415756
35215,Inversión - 516,Finanzas,Pendiente,176562486
35216,Fondo Voluntario - 106,Finanzas,Pendiente,72607073
35217,Fondo Voluntario - 911,Legal,En Revisión,105841038
35218,Nómina - 721,Marketing,Rechazado,145302723
35219,Licencias - 193,Servicio al Cliente,Enviado,263096355
35220,Fondo Voluntario - 847,Finanzas,Rechazado,128781545
35221,Licencias - 913,Tecnología,Enviado,161805713
35222,Pensión Obligatoria - 177,Legal,En Revisión,444235102
35223,Cesantías - 375,Tecnología,Rechazado,36130448
35224,Pensión Obligatoria - 627,Riesgos,Rechazado,130373664
35225,Fondo Voluntario - 580,Riesgos,Enviado,396255255
35226,Cesantías - 214,Operaciones,Rechazado,459762079
35227,Fondo Voluntario - 653,Finanzas,Pendiente,135082210
35228,Inversión - 622,Comercial,Pendiente,382349330
35229,Nómina - 737,Operaciones,Rechazado,302674736
35230,Fondo Voluntario - 154,Tecnología,Pendiente,381820177
35231,Infraestructura - 965,Auditoría,Pendiente,325863302
35232,Licencias - 628,Auditoría,Rechazado,355668441
35233,Fondo Voluntario - 145,Auditoría,Enviado,345970364
35234,Pensión Obligatoria - 663,Recursos Humanos,En Revisión,47778455
35235,Licencias - 737,Legal,Enviado,158806107
35236,Fondo Voluntario - 334,Recursos Humanos,En Revisión,313505111
35237,Fondo Voluntario - 155,Operaciones,Pendiente,194763428
35238,Nómina - 989,Finanzas,Rechazado,49542197
35239,Licencias - 756,Recursos Humanos,Rechazado,361431139
35240,Nómina - 847,Tecnología,Pendiente,83270527
35241,Nómina - 549,Tecnología,Rechazado,280489908
35242,Licencias - 498,Auditoría,Pendiente,406186793
35243,Cesantías - 114,Marketing,Pendiente,284023564
35244,Inversión - 715,Operaciones,En Revisión,444771966
35245,Infraestructura - 720,Tecnología,Enviado,175099823
35246,Nómina - 488,Comercial,En Revisión,300655532
35247,Fondo Voluntario - 576,Comercial,Pendiente,163464825
35248,Pensión Obligatoria - 111,Operaciones,Pendiente,243792320
35249,Infraestructura - 765,Tecnología,Enviado,213307409
35250,Inversión - 780,Marketing,En Revisión,280259550
35251,Cesantías - 101,Finanzas,Enviado,235026188
35252,Cesantías - 546,Operaciones,Enviado,413813273
35253,Pensión Obligatoria - 817,Legal,Enviado,154904913
35254,Inversión - 383,Servicio al Cliente,En Revisión,264988585
35255,Fondo Voluntario - 114,Riesgos,Rechazado,242145540
35256,Fondo Voluntario - 136,Comercial,Enviado,48320152
35257,Licencias - 101,Legal,En Revisión,176776195
35258,Inversión - 977,Servicio al Cliente,Rechazado,275766251
35259,Infraestructura - 457,Auditoría,Rechazado,64708179
35260,Pensión Obligatoria - 609,Operaciones,Rechazado,348243608
35261,Inversión - 444,Auditoría,Pendiente,109556487
35262,Nómina - 280,Riesgos,Enviado,23739556
35263,Inversión - 895,Auditoría,En Revisión,221056064
35264,Cesantías - 545,Legal,Pendiente,403712798
35265,Licencias - 154,Operaciones,Enviado,174881497
35266,Nómina - 289,Operaciones,Pendiente,179682699
35267,Nómina - 911,Legal,Enviado,294098847
35268,Fondo Voluntario - 429,Operaciones,En Revisión,471514386
35269,Pensión Obligatoria - 945,Riesgos,En Revisión,397487575
35270,Pensión Obligatoria - 710,Recursos Humanos,Rechazado,437695001
35271,Pensión Obligatoria - 732,Finanzas,Pendiente,282810373
35272,Cesantías - 279,Auditoría,Enviado,250686883
35273,Inversión - 785,Finanzas,En Revisión,371329070
35274,Inversión - 489,Servicio al Cliente,Enviado,161132829
35275,Pensión Obligatoria - 678,Operaciones,Pendiente,293381277
35276,Fondo Voluntario - 797,Servicio al Cliente,Rechazado,491943181
35277,Inversión - 508,Comercial,Enviado,162479833
35278,Pensión Obligatoria - 541,Recursos Humanos,Rechazado,395537634
35279,Infraestructura - 499,Legal,En Revisión,29735858
35280,Nómina - 575,Riesgos,Rechazado,112646648
35281,Fondo Voluntario - 571,Servicio al Cliente,Pendiente,162919868
35282,Inversión - 385,Tecnología,Enviado,377301304
35283,Pensión Obligatoria - 139,Legal,En Revisión,169162030
35284,Inversión - 370,Riesgos,Rechazado,481699262
35285,Pensión Obligatoria - 602,Finanzas,Rechazado,282994799
35286,Cesantías - 807,Servicio al Cliente,Pendiente,366132472
35287,Licencias - 120,Auditoría,Rechazado,408422896
35288,Cesantías - 359,Tecnología,Pendiente,251179651
35289,Cesantías - 229,Legal,Rechazado,328250415
35290,Pensión Obligatoria - 757,Tecnología,Rechazado,374426206
35291,Fondo Voluntario - 299,Riesgos,En Revisión,334315662
35292,Licencias - 834,Finanzas,Pendiente,252588229
35293,Pensión Obligatoria - 730,Auditoría,Pendiente,352956450
35294,Inversión - 920,Marketing,Rechazado,117181188
35295,Fondo Voluntario - 839,Comercial,En Revisión,84202485
35296,Licencias - 712,Marketing,Rechazado,448389323
35297,Pensión Obligatoria - 742,Recursos Humanos,Rechazado,496264919
35298,Fondo Voluntario - 499,Servicio al Cliente,Enviado,108007706
35299,Cesantías - 493,Legal,Enviado,234269379
35300,Pensión Obligatoria - 825,Riesgos,Rechazado,299756672
35301,Licencias - 669,Tecnología,Pendiente,312793299
35302,Licencias - 250,Legal,Rechazado,448700429
35303,Fondo Voluntario - 340,Recursos Humanos,En Revisión,190435493
35304,Pensión Obligatoria - 558,Legal,En Revisión,416793631
35305,Cesantías - 495,Legal,Pendiente,497326462
35306,Fondo Voluntario - 556,Operaciones,Rechazado,321110493
35307,Licencias - 409,Operaciones,Enviado,433231765
35308,Pensión Obligatoria - 502,Recursos Humanos,Enviado,323040344
35309,Inversión - 913,Recursos Humanos,Rechazado,279734598
35310,Inversión - 201,Comercial,Pendiente,60432612
35311,Infraestructura - 181,Servicio al Cliente,Rechazado,336784522
35312,Infraestructura - 469,Recursos Humanos,Enviado,59644517
35313,Pensión Obligatoria - 271,Recursos Humanos,En Revisión,484349975
35314,Nómina - 494,Recursos Humanos,Rechazado,139343252
35315,Licencias - 942,Auditoría,Rechazado,464070326
35316,Fondo Voluntario - 993,Comercial,Pendiente,122758223
35317,Nómina - 848,Comercial,Enviado,220209933
35318,Cesantías - 944,Tecnología,En Revisión,59467189
35319,Licencias - 818,Marketing,Pendiente,382315308
35320,Pensión Obligatoria - 867,Riesgos,Pendiente,498976093
35321,Inversión - 756,Tecnología,En Revisión,116499375
35322,Nómina - 558,Legal,En Revisión,83802122
35323,Cesantías - 355,Tecnología,Pendiente,76360688
35324,Fondo Voluntario - 971,Tecnología,En Revisión,42268517
35325,Pensión Obligatoria - 464,Legal,Rechazado,492878287
35326,Licencias - 550,Riesgos,Enviado,347974113
35327,Licencias - 453,Finanzas,Rechazado,90000350
35328,Pensión Obligatoria - 518,Comercial,Pendiente,18665180
35329,Pensión Obligatoria - 137,Comercial,En Revisión,182919691
35330,Cesantías - 126,Legal,Pendiente,99640620
35331,Infraestructura - 462,Riesgos,Rechazado,436864644
35332,Inversión - 977,Riesgos,Pendiente,298321162
35333,Nómina - 862,Legal,Enviado,341670612
35334,Infraestructura - 364,Comercial,Rechazado,458426117
35335,Nómina - 641,Comercial,Pendiente,483478439
35336,Pensión Obligatoria - 524,Legal,Rechazado,242966114
35337,Pensión Obligatoria - 381,Riesgos,Pendiente,156859999
35338,Infraestructura - 855,Comercial,En Revisión,492483955
35339,Licencias - 502,Riesgos,Pendiente,420512203
35340,Nómina - 498,Riesgos,Pendiente,39560276
35341,Fondo Voluntario - 301,Operaciones,Enviado,298825304
35342,Infraestructura - 958,Finanzas,Pendiente,102524584
35343,Licencias - 637,Tecnología,Pendiente,333348031
35344,Fondo Voluntario - 543,Legal,Pendiente,275330215
35345,Licencias - 299,Finanzas,Rechazado,278413207
35346,Inversión - 102,Tecnología,Enviado,88719340
35347,Infraestructura - 284,Tecnología,En Revisión,155908744
35348,Pensión Obligatoria - 195,Operaciones,En Revisión,42440751
35349,Inversión - 206,Servicio al Cliente,En Revisión,53900669
35350,Fondo Voluntario - 143,Servicio al Cliente,Enviado,240206368
35351,Nómina - 976,Finanzas,Enviado,289132576
35352,Licencias - 201,Marketing,Pendiente,150684797
35353,Cesantías - 766,Auditoría,Enviado,392040913
35354,Nómina - 666,Legal,Enviado,274956582
35355,Cesantías - 650,Tecnología,Rechazado,310338240
35356,Cesantías - 493,Finanzas,En Revisión,196924846
35357,Cesantías - 526,Auditoría,Enviado,16254299
35358,Licencias - 546,Marketing,En Revisión,308285932
35359,Fondo Voluntario - 375,Servicio al Cliente,En Revisión,498296528
35360,Nómina - 870,Legal,Rechazado,417014421
35361,Cesantías - 113,Auditoría,Enviado,29611866
35362,Infraestructura - 496,Marketing,Pendiente,194489299
35363,Pensión Obligatoria - 252,Finanzas,Enviado,370428193
35364,Nómina - 345,Operaciones,Rechazado,354092403
35365,Nómina - 351,Recursos Humanos,Enviado,270786957
35366,Cesantías - 647,Tecnología,En Revisión,44156529
35367,Cesantías - 356,Tecnología,Enviado,208164361
35368,Nómina - 348,Riesgos,Pendiente,248525495
35369,Infraestructura - 196,Finanzas,Pendiente,426780918
35370,Fondo Voluntario - 263,Riesgos,Pendiente,309738707
35371,Infraestructura - 915,Tecnología,Pendiente,170248102
35372,Cesantías - 908,Tecnología,Rechazado,165283641
35373,Nómina - 962,Riesgos,Rechazado,33923572
35374,Nómina - 407,Servicio al Cliente,En Revisión,297933592
35375,Pensión Obligatoria - 545,Comercial,Pendiente,239121409
35376,Licencias - 499,Legal,Rechazado,435222405
35377,Nómina - 472,Comercial,En Revisión,38319231
35378,Nómina - 894,Legal,Rechazado,118605179
35379,Licencias - 813,Finanzas,Rechazado,468064508
35380,Infraestructura - 178,Marketing,Rechazado,256234201
35381,Cesantías - 909,Auditoría,Enviado,11616184
35382,Infraestructura - 160,Marketing,Rechazado,66320543
35383,Infraestructura - 557,Operaciones,Pendiente,97302309
35384,Pensión Obligatoria - 797,Comercial,Enviado,124717502
35385,Cesantías - 498,Auditoría,En Revisión,232709301
35386,Pensión Obligatoria - 824,Servicio al Cliente,Pendiente,115876573
35387,Nómina - 756,Servicio al Cliente,Pendiente,379772606
35388,Pensión Obligatoria - 341,Recursos Humanos,Rechazado,181029869
35389,Fondo Voluntario - 480,Operaciones,Rechazado,60294754
35390,Cesantías - 747,Riesgos,Enviado,16856559
35391,Inversión - 335,Legal,En Revisión,148097172
35392,Licencias - 808,Auditoría,Pendiente,219609661
35393,Inversión - 920,Tecnología,En Revisión,52631569
35394,Licencias - 155,Operaciones,En Revisión,346897141
35395,Licencias - 825,Comercial,Pendiente,101897350
35396,Licencias - 725,Finanzas,Pendiente,38931400
35397,Infraestructura - 789,Marketing,En Revisión,150374104
35398,Fondo Voluntario - 473,Operaciones,Pendiente,29798632
35399,Cesantías - 449,Operaciones,Enviado,7483357
35400,Pensión Obligatoria - 909,Recursos Humanos,Rechazado,185914756
35401,Nómina - 963,Marketing,Rechazado,270953057
35402,Infraestructura - 749,Tecnología,Rechazado,377466046
35403,Pensión Obligatoria - 273,Recursos Humanos,Rechazado,71315986
35404,Licencias - 731,Marketing,Pendiente,201711697
35405,Pensión Obligatoria - 341,Auditoría,Rechazado,357439813
35406,Inversión - 206,Finanzas,En Revisión,16564029
35407,Pensión Obligatoria - 290,Finanzas,Pendiente,494230843
35408,Inversión - 353,Comercial,En Revisión,331974193
35409,Nómina - 933,Marketing,Pendiente,157282890
35410,Cesantías - 420,Finanzas,Enviado,483049861
35411,Licencias - 108,Legal,En Revisión,466184039
35412,Nómina - 274,Riesgos,En Revisión,79262014
35413,Cesantías - 163,Servicio al Cliente,Pendiente,313683632
35414,Cesantías - 692,Tecnología,Pendiente,470771515
35415,Cesantías - 623,Riesgos,Enviado,437100015
35416,Cesantías - 166,Finanzas,Rechazado,27370104
35417,Nómina - 468,Auditoría,En Revisión,350766836
35418,Fondo Voluntario - 296,Servicio al Cliente,Pendiente,437146772
35419,Infraestructura - 885,Riesgos,En Revisión,243902732
35420,Cesantías - 188,Marketing,Pendiente,149261365
35421,Infraestructura - 385,Comercial,En Revisión,499727428
35422,Infraestructura - 999,Riesgos,En Revisión,477571118
35423,Licencias - 143,Marketing,En Revisión,471568662
